move_name,move_url,pokemon,move_accuracy,move_category,move_crit_rate,move_damage_class,move_drain,move_effect,move_effect_chance,move_flinch_chance,move_healing,move_max_hits,move_max_turns,move_min_hits,move_min_turns,move_power,move_pp,move_priority,move_stat_chance,move_stat_change,move_stat_change_amount,move_target,move_type
screech,https://pokeapi.co/api/v2/move/103/,onix,85.0,net-good-stats,0,status,0,Lowers the target's Defense by two stages.,,0,0,,,,,,40,0,0,defense,-2.0,selected-pokemon,normal
swift,https://pokeapi.co/api/v2/move/129/,magneton,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,electrode,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,magnemite,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,mewtwo,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,sandslash,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,voltorb,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,staryu,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,pikachu,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
swift,https://pokeapi.co/api/v2/move/129/,sandshrew,,damage,0,special,0,Inflicts regular damage.  Ignores accuracy and evasion modifiers.,,0,0,,,,,60.0,20,0,0,,,all-opponents,normal
confusion,https://pokeapi.co/api/v2/move/93/,butterfree,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,butterfree,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,slowbro,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,mr-mime,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,mr-mime,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,drowzee,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,mewtwo,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,golduck,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,alakazam,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,alakazam,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,kadabra,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,kadabra,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,hypno,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,hypno,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,slowpoke,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
confusion,https://pokeapi.co/api/v2/move/93/,psyduck,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to confuse the target.,10.0,0,0,,5.0,,2.0,50.0,25,0,0,,,selected-pokemon,psychic
drill-peck,https://pokeapi.co/api/v2/move/65/,fearow,100.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,flying
drill-peck,https://pokeapi.co/api/v2/move/65/,zapdos,100.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,flying
drill-peck,https://pokeapi.co/api/v2/move/65/,dodrio,100.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,flying
drill-peck,https://pokeapi.co/api/v2/move/65/,doduo,100.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,flying
drill-peck,https://pokeapi.co/api/v2/move/65/,spearow,100.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,80.0,20,0,0,,,selected-pokemon,flying
ember,https://pokeapi.co/api/v2/move/52/,charmeleon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,charmeleon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,charizard,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,charizard,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,charmander,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,growlithe,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,ponyta,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,flareon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,flareon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,magmar,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,rapidash,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,arcanine,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,vulpix,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
ember,https://pokeapi.co/api/v2/move/52/,ninetales,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,40.0,25,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,charmeleon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,charizard,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,charmander,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,growlithe,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,flareon,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,magmar,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
flamethrower,https://pokeapi.co/api/v2/move/53/,vulpix,100.0,damage+ailment,0,special,0,Inflicts regular damage.  Has a $effect_chance% chance to burn the target.,10.0,0,0,,,,,90.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,charmeleon,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,charizard,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,charmander,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,ponyta,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,flareon,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,rapidash,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,vulpix,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
fire-spin,https://pokeapi.co/api/v2/move/83/,moltres,85.0,damage+ailment,0,special,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,35.0,15,0,0,,,selected-pokemon,fire
rage,https://pokeapi.co/api/v2/move/99/,charmeleon,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,charizard,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,charmander,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,kangaskhan,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,marowak,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,flareon,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,beedrill,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,dodrio,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,onix,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,cubone,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,doduo,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
rage,https://pokeapi.co/api/v2/move/99/,tauros,100.0,damage,0,physical,0,"Inflicts regular damage.  Every time the user is hit after it uses this move but before its next action, its Attack raises by one stage.",,0,0,,,,,20.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,dragonite,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,lickitung,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,bellsprout,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,ekans,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,tentacruel,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,tentacruel,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,arbok,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,weepinbell,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,weepinbell,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,victreebel,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,dragonair,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,tentacool,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
wrap,https://pokeapi.co/api/v2/move/35/,dratini,90.0,damage+ailment,0,physical,0,"Inflicts regular damage.  For the next 2–5 turns, the target cannot leave the field and is damaged for 1/16 its max HP at the end of each turn.  The user continues to use other moves during this time.  If the user leaves the field, this effect ends.

Has a 3/8 chance each to hit 2 or 3 times, and a 1/8 chance each to hit 4 or 5 times.  Averages to 3 hits per use.

rapid spin cancels this effect.",100.0,0,0,,6.0,,5.0,15.0,20,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,dragonite,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,snorlax,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,dragonair,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,gyarados,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,aerodactyl,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
hyper-beam,https://pokeapi.co/api/v2/move/63/,dratini,90.0,damage,0,special,0,"Inflicts regular damage.  User loses its next turn to ""recharge"", and cannot attack or switch out during that turn.",,0,0,,,,,150.0,5,0,0,,,selected-pokemon,normal
dragon-rage,https://pokeapi.co/api/v2/move/82/,dragonite,100.0,damage,0,special,0,Inflicts exactly 40 damage.,,0,0,,,,,,10,0,0,,,selected-pokemon,dragon
dragon-rage,https://pokeapi.co/api/v2/move/82/,dragonair,100.0,damage,0,special,0,Inflicts exactly 40 damage.,,0,0,,,,,,10,0,0,,,selected-pokemon,dragon
dragon-rage,https://pokeapi.co/api/v2/move/82/,gyarados,100.0,damage,0,special,0,Inflicts exactly 40 damage.,,0,0,,,,,,10,0,0,,,selected-pokemon,dragon
dragon-rage,https://pokeapi.co/api/v2/move/82/,gyarados,100.0,damage,0,special,0,Inflicts exactly 40 damage.,,0,0,,,,,,10,0,0,,,selected-pokemon,dragon
dragon-rage,https://pokeapi.co/api/v2/move/82/,dratini,100.0,damage,0,special,0,Inflicts exactly 40 damage.,,0,0,,,,,,10,0,0,,,selected-pokemon,dragon
rock-throw,https://pokeapi.co/api/v2/move/88/,golem,90.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,50.0,15,0,0,,,selected-pokemon,rock
rock-throw,https://pokeapi.co/api/v2/move/88/,geodude,90.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,50.0,15,0,0,,,selected-pokemon,rock
rock-throw,https://pokeapi.co/api/v2/move/88/,graveler,90.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,50.0,15,0,0,,,selected-pokemon,rock
rock-throw,https://pokeapi.co/api/v2/move/88/,onix,90.0,damage,0,physical,0,Inflicts regular damage.,,0,0,,,,,50.0,15,0,0,,,selected-pokemon,rock
earthquake,https://pokeapi.co/api/v2/move/89/,golem,100.0,damage,0,physical,0,"Inflicts regular damage.

If the target is in the first turn of dig, this move will hit with double power.",,0,0,,,,,100.0,10,0,0,,,all-other-pokemon,ground
